antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'fertilizer', 'seed'})",frozenset({'purchase'}),0.040633032763474644,0.2250703823085397,0.01652964217226325,0.4068030626333626,1.8074482233548306,0.007384349953832591,1.3063614608861327
"frozenset({'fertilizer', 'purchase'})",frozenset({'seed'}),0.028458933453017258,0.05694846790974744,0.01652964217226325,0.5808243727598567,10.199122014666901,0.014908949513768458,2.249776634913899
"frozenset({'seed', 'purchase'})",frozenset({'fertilizer'}),0.01930413317556816,0.08013892855685667,0.01652964217226325,0.8562747688243064,10.684879174754624,0.014982629622854345,6.400136315096133
frozenset({'fertilizer'}),"frozenset({'seed', 'purchase'})",0.08013892855685667,0.01930413317556816,0.01652964217226325,0.20626233055431806,10.684879174754624,0.014982629622854345,1.2355415454948924
frozenset({'seed'}),"frozenset({'fertilizer', 'purchase'})",0.05694846790974744,0.028458933453017258,0.01652964217226325,0.2902561346946086,10.1991220146669,0.014908949513768458,1.3688615203865753
frozenset({'purchase'}),"frozenset({'fertilizer', 'seed'})",0.2250703823085397,0.040633032763474644,0.01652964217226325,0.07344210287786086,1.8074482233548304,0.007384349953832591,1.035409627629628
frozenset({'buy'}),frozenset({'product'}),0.5877126769758048,0.05564792525194826,0.04125015300501857,0.07018761823767292,1.2612800552742192,0.00854516188704657,1.01563723313532
frozenset({'product'}),frozenset({'buy'}),0.05564792525194826,0.5877126769758048,0.04125015300501857,0.7412702777014023,1.2612800552742192,0.00854516188704657,1.5935058382986167
frozenset({'sell'}),frozenset({'product'}),0.15971173854502427,0.05564792525194826,0.02434309845362928,0.15241896854542553,2.7389874439225252,0.015455471565217066,1.1141732055133464
frozenset({'product'}),frozenset({'sell'}),0.05564792525194826,0.15971173854502427,0.02434309845362928,0.4374484465218587,2.7389874439225257,0.015455471565217066,1.493708898783845
frozenset({'good'}),frozenset({'product'}),0.05763699049328818,0.05564792525194826,0.0183096005548982,0.31767100256614456,5.70858663872689,0.015102221616180446,1.384012812440375
frozenset({'product'}),frozenset({'good'}),0.05564792525194826,0.05763699049328818,0.0183096005548982,0.3290257538264137,5.70858663872689,0.015102221616180446,1.4044697168047715
"frozenset({'sell', 'buy'})",frozenset({'product'}),0.11105104247419316,0.05564792525194826,0.020058957933820228,0.18062827225130887,3.245912070099774,0.013879197823065396,1.1525319250918713
"frozenset({'product', 'buy'})",frozenset({'sell'}),0.04125015300501857,0.15971173854502427,0.020058957933820228,0.48627596439169135,3.044710231205739,0.013470824282140456,1.6356802547888913
"frozenset({'sell', 'product'})",frozenset({'buy'}),0.02434309845362928,0.5877126769758048,0.020058957933820228,0.824010056568196,1.4020627576187528,0.0057522103757521904,2.34267546761248
frozenset({'buy'}),"frozenset({'sell', 'product'})",0.5877126769758048,0.02434309845362928,0.020058957933820228,0.03413055174688026,1.4020627576187525,0.0057522103757521904,1.010133308710564
frozenset({'sell'}),"frozenset({'product', 'buy'})",0.15971173854502427,0.04125015300501857,0.020058957933820228,0.1255947628931822,3.0447102312057392,0.013470824282140456,1.0964594061298607
frozenset({'product'}),"frozenset({'sell', 'buy'})",0.05564792525194826,0.11105104247419316,0.020058957933820228,0.36046191916414627,3.245912070099774,0.013879197823065396,1.3899859666901804
"frozenset({'good', 'buy'})",frozenset({'product'}),0.04110734832102493,0.05564792525194826,0.016988657227957078,0.4132754342431762,7.426609929697374,0.014701118581282882,1.609532189145548
"frozenset({'product', 'buy'})",frozenset({'good'}),0.04125015300501857,0.05763699049328818,0.016988657227957078,0.4118447082096934,7.145492932314927,0.014611122551360139,1.6022350264642182
"frozenset({'good', 'product'})",frozenset({'buy'}),0.0183096005548982,0.5877126769758048,0.016988657227957078,0.9278551532033428,1.578756405217955,0.006227872871480177,5.714716176281328
frozenset({'buy'}),"frozenset({'good', 'product'})",0.5877126769758048,0.0183096005548982,0.016988657227957078,0.028906399153027756,1.578756405217955,0.006227872871480177,1.010912231929947
frozenset({'good'}),"frozenset({'product', 'buy'})",0.05763699049328818,0.04125015300501857,0.016988657227957078,0.2947526767542695,7.145492932314927,0.014611122551360139,1.3594519474140885
frozenset({'product'}),"frozenset({'good', 'buy'})",0.05564792525194826,0.04110734832102493,0.016988657227957078,0.3052882412244524,7.426609929697374,0.014701118581282882,1.3802741058666619
"frozenset({'good', 'sell'})",frozenset({'product'}),0.026735076910522664,0.05564792525194826,0.015229099514464075,0.5696299122472339,10.236318958311763,0.013741347952942223,2.194279067300216
"frozenset({'good', 'product'})",frozenset({'sell'}),0.0183096005548982,0.15971173854502427,0.015229099514464075,0.8317548746518106,5.207850607783166,0.012304841377776342,4.994428573879741
"frozenset({'sell', 'product'})",frozenset({'good'}),0.02434309845362928,0.05763699049328818,0.015229099514464075,0.6256023465325791,10.854181336991049,0.013826036580315067,2.5170109929353863
frozenset({'good'}),"frozenset({'sell', 'product'})",0.05763699049328818,0.02434309845362928,0.015229099514464075,0.2642244049199186,10.854181336991049,0.013826036580315067,1.3260250925286272
frozenset({'sell'}),"frozenset({'good', 'product'})",0.15971173854502427,0.0183096005548982,0.015229099514464075,0.09535366437809357,5.207850607783166,0.012304841377776342,1.0851648437510453
frozenset({'product'}),"frozenset({'good', 'sell'})",0.05564792525194826,0.026735076910522664,0.015229099514464075,0.2736687746311062,10.236318958311763,0.013741347952942223,1.3399739527860297
"frozenset({'good', 'sell', 'buy'})",frozenset({'product'}),0.023170059977967276,0.05564792525194826,0.0147496837896283,0.6365837552278231,11.43948767803407,0.01346031802389122,2.5985411723685035
"frozenset({'good', 'buy', 'product'})",frozenset({'sell'}),0.016988657227957078,0.15971173854502427,0.0147496837896283,0.8682077454217952,5.436092258034241,0.012036395808205782,6.375854667213038
"frozenset({'product', 'sell', 'buy'})",frozenset({'good'}),0.020058957933820228,0.05763699049328818,0.0147496837896283,0.7353165522501908,12.757719408264702,0.013593545821891435,3.560339785196829
"frozenset({'good', 'sell', 'product'})",frozenset({'buy'}),0.015229099514464075,0.5877126769758048,0.0147496837896283,0.9685197588747488,1.6479477078127096,0.005799348946051689,13.096701559045185
"frozenset({'good', 'buy'})","frozenset({'sell', 'product'})",0.04110734832102493,0.02434309845362928,0.0147496837896283,0.3588089330024814,14.739657471540442,0.013749003562281958,1.521632087164038
"frozenset({'sell', 'buy'})","frozenset({'good', 'product'})",0.11105104247419316,0.0183096005548982,0.0147496837896283,0.13281895839074123,7.254060949746355,0.012716383560720789,1.132047810481816
"frozenset({'product', 'buy'})","frozenset({'good', 'sell'})",0.04125015300501857,0.026735076910522664,0.0147496837896283,0.357566765578635,13.374443124863435,0.013646857776468301,1.5149666470261147
"frozenset({'good', 'sell'})","frozenset({'product', 'buy'})",0.026735076910522664,0.04125015300501857,0.0147496837896283,0.5516978252575353,13.374443124863435,0.013646857776468301,2.1386241267862522
"frozenset({'good', 'product'})","frozenset({'sell', 'buy'})",0.0183096005548982,0.11105104247419316,0.0147496837896283,0.8055710306406686,7.254060949746356,0.012716383560720789,4.5721013718017876
"frozenset({'sell', 'product'})","frozenset({'good', 'buy'})",0.02434309845362928,0.04110734832102493,0.0147496837896283,0.6059082338152105,14.739657471540442,0.013749003562281958,2.4331709869557403
frozenset({'buy'}),"frozenset({'good', 'sell', 'product'})",0.5877126769758048,0.015229099514464075,0.0147496837896283,0.02509675963691272,1.6479477078127096,0.005799348946051689,1.0101216815309524
frozenset({'good'}),"frozenset({'product', 'sell', 'buy'})",0.05763699049328818,0.020058957933820228,0.0147496837896283,0.25590655694186354,12.757719408264702,0.013593545821891435,1.3169596523236886
frozenset({'sell'}),"frozenset({'good', 'buy', 'product'})",0.15971173854502427,0.016988657227957078,0.0147496837896283,0.09235190803129491,5.436092258034241,0.012036395808205782,1.083031354850175
frozenset({'product'}),"frozenset({'good', 'sell', 'buy'})",0.05564792525194826,0.023170059977967276,0.0147496837896283,0.265053615617267,11.439487678034068,0.01346031802389122,1.3291172809053995
frozenset({'farm'}),frozenset({'buy'}),0.05167999510383941,0.5877126769758048,0.03171794034844343,0.6137372939899338,1.044281190509696,0.001344952079869486,1.0673754328574783
frozenset({'buy'}),frozenset({'farm'}),0.5877126769758048,0.05167999510383941,0.03171794034844343,0.05396844681257268,1.044281190509696,0.001344952079869486,1.0024190014603878
frozenset({'farm'}),frozenset({'seed'}),0.05167999510383941,0.05694846790974744,0.013923456689379412,0.26941675713016877,4.730886835395527,0.010980360146632508,1.2908200965379617
frozenset({'seed'}),frozenset({'farm'}),0.05694846790974744,0.05167999510383941,0.013923456689379412,0.24449220849005912,4.730886835395526,0.010980360146632508,1.2552087689272795
frozenset({'farm'}),frozenset({'fertilizer'}),0.05167999510383941,0.08013892855685667,0.020466971316659185,0.3960327642356656,4.941827540839777,0.016325391881213895,1.5230314112636225
frozenset({'fertilizer'}),frozenset({'farm'}),0.08013892855685667,0.05167999510383941,0.020466971316659185,0.25539362311461844,4.941827540839777,0.016325391881213895,1.2735856612763565
frozenset({'farm'}),frozenset({'purchase'}),0.05167999510383941,0.2250703823085397,0.01543820637316904,0.2987269318069673,1.3272600719069951,0.0038065701174444435,1.1050326225819824
frozenset({'purchase'}),frozenset({'farm'}),0.2250703823085397,0.05167999510383941,0.01543820637316904,0.06859279401767505,1.3272600719069951,0.0038065701174444435,1.0181583294666465
"frozenset({'farm', 'seed'})",frozenset({'buy'}),0.013923456689379412,0.5877126769758048,0.011679383083765147,0.8388278388278388,1.4272753875995976,0.0034963910800932963,2.558055436036484
"frozenset({'farm', 'buy'})",frozenset({'seed'}),0.03171794034844343,0.05694846790974744,0.011679383083765147,0.36822640295867504,6.465958022650307,0.009873094975668533,1.4927048811578725
"frozenset({'seed', 'buy'})",frozenset({'farm'}),0.03543086213227794,0.05167999510383941,0.011679383083765147,0.32963869296099035,6.37845828542853,0.009848316302244215,1.4146401275528513
frozenset({'farm'}),"frozenset({'seed', 'buy'})",0.05167999510383941,0.03543086213227794,0.011679383083765147,0.22599427612750417,6.37845828542853,0.009848316302244215,1.2462041405091964
frozenset({'seed'}),"frozenset({'farm', 'buy'})",0.05694846790974744,0.03171794034844343,0.011679383083765147,0.20508687085796168,6.465958022650308,0.009873094975668533,1.2180979583223615
frozenset({'buy'}),"frozenset({'farm', 'seed'})",0.5877126769758048,0.013923456689379412,0.011679383083765147,0.01987260704306021,1.4272753875995976,0.0034963910800932963,1.006069772558578
"frozenset({'farm', 'fertilizer'})",frozenset({'buy'}),0.020466971316659185,0.5877126769758048,0.0148669876371945,0.7263892349862946,1.235959786887835,0.0028382891350937182,1.50683882267404
"frozenset({'farm', 'buy'})",frozenset({'fertilizer'}),0.03171794034844343,0.08013892855685667,0.0148669876371945,0.4687248753818942,5.848903695403727,0.012325145881639951,1.7314213085063284
"frozenset({'fertilizer', 'buy'})",frozenset({'farm'}),0.0488647027622506,0.05167999510383941,0.0148669876371945,0.304247990815155,5.88715208280954,0.012341660037690822,1.3630143964761647
frozenset({'farm'}),"frozenset({'fertilizer', 'buy'})",0.05167999510383941,0.0488647027622506,0.0148669876371945,0.28767393664265273,5.887152082809541,0.012341660037690822,1.3352526969950282
frozenset({'fertilizer'}),"frozenset({'farm', 'buy'})",0.08013892855685667,0.03171794034844343,0.0148669876371945,0.18551517851460572,5.848903695403727,0.012325145881639951,1.188827629575317
frozenset({'buy'}),"frozenset({'farm', 'fertilizer'})",0.5877126769758048,0.020466971316659185,0.0148669876371945,0.025296353506777516,1.235959786887835,0.0028382891350937182,1.0049547185008423
frozenset({'bag'}),frozenset({'buy'}),0.017417071279937982,0.5877126769758048,0.013087029254559549,0.7513909224011712,1.2785004507093605,0.002850795667548792,1.6583759813046246
frozenset({'buy'}),frozenset({'bag'}),0.5877126769758048,0.017417071279937982,0.013087029254559549,0.02226773348143777,1.2785004507093607,0.002850795667548792,1.0049611354433168
frozenset({'fee'}),frozenset({'pay'}),0.04085233995675058,0.10671080011424375,0.03499224774572606,0.8565543071161049,8.02687550087793,0.030632861862402116,6.2273685736161095
frozenset({'pay'}),frozenset({'fee'}),0.10671080011424375,0.04085233995675058,0.03499224774572606,0.3279166467523778,8.02687550087793,0.030632861862402116,1.4271260482921992
frozenset({'university'}),frozenset({'pay'}),0.014045860704231099,0.10671080011424375,0.013163531763841854,0.9371822803195352,8.782450129848105,0.011664686729800137,14.220337898759377
frozenset({'pay'}),frozenset({'university'}),0.10671080011424375,0.014045860704231099,0.013163531763841854,0.12335707116570281,8.782450129848105,0.011664686729800137,1.1246929700406376
frozenset({'buy'}),frozenset({'supply'}),0.5877126769758048,0.07038740870700559,0.05545921906238525,0.09436451047433918,1.3406447574613891,0.01409164666580092,1.0264754440883186
frozenset({'supply'}),frozenset({'buy'}),0.07038740870700559,0.5877126769758048,0.05545921906238525,0.7879139192812115,1.3406447574613891,0.01409164666580092,1.9439621950997326
frozenset({'business'}),frozenset({'supply'}),0.10766963156391529,0.07038740870700559,0.01138867354849239,0.10577424091705746,1.5027437841525462,0.003810087186270375,1.0395725932189006
frozenset({'supply'}),frozenset({'business'}),0.07038740870700559,0.10766963156391529,0.01138867354849239,0.1617998695746685,1.5027437841525462,0.003810087186270375,1.0645791333667363
"frozenset({'business', 'buy'})",frozenset({'supply'}),0.059641356236484554,0.07038740870700559,0.010093231057978701,0.16923208482982727,2.4042948581083903,0.005895230540721146,1.118979891155973
"frozenset({'business', 'supply'})",frozenset({'buy'}),0.01138867354849239,0.5877126769758048,0.010093231057978701,0.8862516793551276,1.5079676074293924,0.0033999632395907003,3.6245574500512907
"frozenset({'buy', 'supply'})",frozenset({'business'}),0.05545921906238525,0.10766963156391529,0.010093231057978701,0.18199374655140702,1.690297848222608,0.004121957374709214,1.0908600816609313
frozenset({'business'}),"frozenset({'buy', 'supply'})",0.10766963156391529,0.05545921906238525,0.010093231057978701,0.09374259864525603,1.690297848222608,0.004121957374709214,1.0422433841926606
frozenset({'buy'}),"frozenset({'business', 'supply'})",0.5877126769758048,0.01138867354849239,0.010093231057978701,0.017173750802714476,1.5079676074293922,0.0033999632395907003,1.0058861647813608
frozenset({'supply'}),"frozenset({'business', 'buy'})",0.07038740870700559,0.059641356236484554,0.010093231057978701,0.14339540612999058,2.4042948581083903,0.005895230540721146,1.0977744580088205
frozenset({'stock'}),frozenset({'sell'}),0.057693092333428536,0.15971173854502427,0.013658247990534089,0.23673974540311174,1.4822939601047078,0.004443983911923606,1.1009197143361924
frozenset({'sell'}),frozenset({'stock'}),0.15971173854502427,0.057693092333428536,0.013658247990534089,0.08551812230560435,1.4822939601047078,0.004443983911923606,1.0304270982846906
frozenset({'stock'}),frozenset({'purchase'}),0.057693092333428536,0.2250703823085397,0.013209433269411236,0.22896039603960394,1.017283543446119,0.0002244269213645938,1.0050451542451042
frozenset({'purchase'}),frozenset({'stock'}),0.2250703823085397,0.057693092333428536,0.013209433269411236,0.058690233401314296,1.017283543446119,0.0002244269213645938,1.0010593123573857
frozenset({'stock'}),frozenset({'buy'}),0.057693092333428536,0.5877126769758048,0.030029784976947242,0.5205091937765205,0.8856524866111558,-0.003877176761344324,0.8598440630622597
frozenset({'buy'}),frozenset({'stock'}),0.5877126769758048,0.057693092333428536,0.030029784976947242,0.051096030685388,0.8856524866111559,-0.003877176761344324,0.9930477036018666
frozenset({'stock'}),frozenset({'business'}),0.057693092333428536,0.10766963156391529,0.010067730221551267,0.17450495049504952,1.6207443822398442,0.003855936226228071,1.0809639245822436
frozenset({'business'}),frozenset({'stock'}),0.10766963156391529,0.057693092333428536,0.010067730221551267,0.09350575529344893,1.6207443822398442,0.003855936226228071,1.039506773671369
frozenset({'fish'}),frozenset({'buy'}),0.026245460851115916,0.5877126769758048,0.017274266595944346,0.658181111542946,1.1199028663627795,0.001849476540671328,1.2061572281310453
frozenset({'buy'}),frozenset({'fish'}),0.5877126769758048,0.026245460851115916,0.017274266595944346,0.029392366836176822,1.1199028663627792,0.001849476540671328,1.003242201974863
frozenset({'fish'}),frozenset({'sell'}),0.026245460851115916,0.15971173854502427,0.01051654494267412,0.40069957248348237,2.508892434168333,0.006324836761227025,1.4021152378233803
frozenset({'sell'}),frozenset({'fish'}),0.15971173854502427,0.026245460851115916,0.01051654494267412,0.06584703816062591,2.5088924341683336,0.006324836761227025,1.042393032969176
frozenset({'tuition'}),frozenset({'pay'}),0.020961687543351423,0.10671080011424375,0.020288465461667144,0.9678832116788322,9.070152324250442,0.018051627012171337,27.813777360079282
frozenset({'pay'}),frozenset({'tuition'}),0.10671080011424375,0.020961687543351423,0.020288465461667144,0.19012569899154041,9.07015232425044,0.018051627012171337,1.208876872914161
frozenset({'fee'}),frozenset({'tuition'}),0.04085233995675058,0.020961687543351423,0.013107429923701498,0.3208489388264669,15.306446017903411,0.012251095938113321,1.441561926981205
frozenset({'tuition'}),frozenset({'fee'}),0.020961687543351423,0.04085233995675058,0.013107429923701498,0.6253041362530414,15.306446017903411,0.012251095938113321,2.559803170634906
"frozenset({'fee', 'tuition'})",frozenset({'pay'}),0.013107429923701498,0.10671080011424375,0.0125974131951528,0.961089494163424,9.00648756390627,0.011198708860553233,22.957532437063886
"frozenset({'fee', 'pay'})",frozenset({'tuition'}),0.03499224774572606,0.020961687543351423,0.0125974131951528,0.36000583005392794,17.174467910056876,0.011863916631467348,1.5297612985117435
"frozenset({'tuition', 'pay'})",frozenset({'fee'}),0.020288465461667144,0.04085233995675058,0.0125974131951528,0.6209150326797385,15.199007776227425,0.011768581906911981,2.5301653790796053
frozenset({'fee'}),"frozenset({'tuition', 'pay'})",0.04085233995675058,0.020288465461667144,0.0125974131951528,0.3083645443196005,15.199007776227425,0.011768581906911981,1.416514330623113
frozenset({'tuition'}),"frozenset({'fee', 'pay'})",0.020961687543351423,0.03499224774572606,0.0125974131951528,0.6009732360097323,17.174467910056876,0.011863916631467348,2.418403574246991
frozenset({'pay'}),"frozenset({'fee', 'tuition'})",0.10671080011424375,0.013107429923701498,0.0125974131951528,0.11805190460259045,9.006487563906271,0.011198708860553233,1.1189916676803984
frozenset({'clothes'}),frozenset({'buy'}),0.020313966298094576,0.5877126769758048,0.01402546003508915,0.6904343459703741,1.174782122317226,0.0020866845220397084,1.3318251480984344
frozenset({'buy'}),frozenset({'clothes'}),0.5877126769758048,0.020313966298094576,0.01402546003508915,0.023864484440356146,1.174782122317226,0.0020866845220397084,1.0036373209310245
frozenset({'oil'}),frozenset({'buy'}),0.0358745766861153,0.5877126769758048,0.024388999959198663,0.6798407733864089,1.15675703455074,0.0033050564596280446,1.2877571181848089
frozenset({'buy'}),frozenset({'oil'}),0.5877126769758048,0.0358745766861153,0.024388999959198663,0.04149816894319385,1.15675703455074,0.0033050564596280446,1.0058670646991652
frozenset({'oil'}),frozenset({'rice'}),0.0358745766861153,0.04414704802317516,0.011970092619037904,0.33366505544498154,7.5580377485222305,0.010386335959264891,1.434493207639212
frozenset({'rice'}),frozenset({'oil'}),0.04414704802317516,0.0358745766861153,0.011970092619037904,0.271141404805915,7.55803774852223,0.010386335959264891,1.3227880272951318
frozenset({'clothing'}),frozenset({'buy'}),0.021114692561916032,0.5877126769758048,0.013097229589130524,0.6202898550724638,1.0554304498999265,0.0006878571000457391,1.0857948583461632
frozenset({'buy'}),frozenset({'clothing'}),0.5877126769758048,0.021114692561916032,0.013097229589130524,0.02228508947012167,1.0554304498999265,0.0006878571000457391,1.0011970738050535
frozenset({'use'}),frozenset({'buy'}),0.015458607042310987,0.5877126769758048,0.01026663674568526,0.6641372484328605,1.1300373030071666,0.0011814174185316405,1.2275470295543576
frozenset({'buy'}),frozenset({'use'}),0.5877126769758048,0.015458607042310987,0.01026663674568526,0.0174688026103407,1.1300373030071666,0.0011814174185316405,1.002045935613414
frozenset({'rice'}),frozenset({'buy'}),0.04414704802317516,0.5877126769758048,0.028632339140723814,0.6485674676524954,1.103545138739956,0.0026865593664441335,1.1731620868170396
frozenset({'buy'}),frozenset({'rice'}),0.5877126769758048,0.04414704802317516,0.028632339140723814,0.048718260235694325,1.103545138739956,0.0026865593664441335,1.0048053189937733
frozenset({'rice'}),frozenset({'sell'}),0.04414704802317516,0.15971173854502427,0.010383940593251458,0.23521256931608134,1.4727318821952005,0.003333138801839477,1.098721327968923
frozenset({'sell'}),frozenset({'rice'}),0.15971173854502427,0.04414704802317516,0.010383940593251458,0.06501676512853265,1.4727318821952002,0.003333138801839477,1.0223209532823616
frozenset({'rice'}),frozenset({'purchase'}),0.04414704802317516,0.2250703823085397,0.011352972377493982,0.2571626617375231,1.1425877501064952,0.001416779401124486,1.0432022971597636
frozenset({'purchase'}),frozenset({'rice'}),0.2250703823085397,0.04414704802317516,0.011352972377493982,0.050441876274643103,1.1425877501064954,0.001416779401124486,1.0066292184692938
frozenset({'sugar'}),frozenset({'rice'}),0.034466930515320904,0.04414704802317516,0.014484475090782978,0.420242675347736,9.519156867003385,0.012962861854111666,1.6487121616792704
frozenset({'rice'}),frozenset({'sugar'}),0.04414704802317516,0.034466930515320904,0.014484475090782978,0.3280961182994455,9.519156867003385,0.012962861854111666,1.4370107031395087
frozenset({'sugar'}),frozenset({'buy'}),0.034466930515320904,0.5877126769758048,0.023134358806968867,0.6712044983722995,1.1420623115126916,0.0028777068066705644,1.2539323712860087
frozenset({'buy'}),frozenset({'sugar'}),0.5877126769758048,0.034466930515320904,0.023134358806968867,0.03936338233507472,1.1420623115126918,0.0028777068066705644,1.0050970905436187
frozenset({'sugar'}),frozenset({'oil'}),0.034466930515320904,0.0358745766861153,0.01056754661552899,0.3065995856762356,8.546430759555141,0.009331060073622102,1.3904309882106771
frozenset({'oil'}),frozenset({'sugar'}),0.0358745766861153,0.034466930515320904,0.01056754661552899,0.2945692351435883,8.546430759555141,0.009331060073622102,1.3687141496886803
frozenset({'fertilizer'}),frozenset({'purchase'}),0.08013892855685667,0.2250703823085397,0.028458933453017258,0.3551199643607204,1.5778173952443955,0.010422034164928776,1.2016647668790994
frozenset({'purchase'}),frozenset({'fertilizer'}),0.2250703823085397,0.08013892855685667,0.028458933453017258,0.1264445955132563,1.5778173952443955,0.010422034164928776,1.053008277115069
frozenset({'fertilizer'}),frozenset({'buy'}),0.08013892855685667,0.5877126769758048,0.0488647027622506,0.6097498886272512,1.0374965736060746,0.001766038530127599,1.0564694564056063
frozenset({'buy'}),frozenset({'fertilizer'}),0.5877126769758048,0.08013892855685667,0.0488647027622506,0.0831438637902008,1.0374965736060746,0.001766038530127599,1.003277433737605
frozenset({'purchase'}),frozenset({'increase'}),0.2250703823085397,0.049548125178505854,0.01718246358480558,0.07634262406526172,1.5407772502031907,0.006030648108207887,1.0290091321575168
frozenset({'increase'}),frozenset({'purchase'}),0.049548125178505854,0.2250703823085397,0.01718246358480558,0.3467833247555327,1.540777250203191,0.006030648108207887,1.1863285905881717
frozenset({'additional'}),frozenset({'buy'}),0.042229385123832064,0.5877126769758048,0.02128809824962259,0.5041062801932367,0.8577427371266146,-0.0035306467285469816,0.8314025900244365
frozenset({'buy'}),frozenset({'additional'}),0.5877126769758048,0.042229385123832064,0.02128809824962259,0.03622194838328966,0.8577427371266148,-0.0035306467285469816,0.9937667840324179
frozenset({'additional'}),frozenset({'purchase'}),0.042229385123832064,0.2250703823085397,0.01793728834305765,0.42475845410628016,1.887225008237629,0.008432704488582209,1.3471377775530737
frozenset({'purchase'}),frozenset({'additional'}),0.2250703823085397,0.042229385123832064,0.01793728834305765,0.07969635168819397,1.887225008237629,0.008432704488582209,1.0407115267152216
frozenset({'additional'}),frozenset({'sell'}),0.042229385123832064,0.15971173854502427,0.021716512301603492,0.5142512077294685,3.21987107781997,0.014971983785788888,1.7298823482961705
frozenset({'sell'}),frozenset({'additional'}),0.15971173854502427,0.042229385123832064,0.021716512301603492,0.13597317579434776,3.21987107781997,0.014971983785788888,1.1084963892836308
"frozenset({'additional', 'sell'})",frozenset({'buy'}),0.021716512301603492,0.5877126769758048,0.011398873883063364,0.5248943165805542,0.8931138243971608,-0.001364195696290019,0.8677802379817218
"frozenset({'additional', 'buy'})",frozenset({'sell'}),0.02128809824962259,0.15971173854502427,0.011398873883063364,0.5354575946334451,3.35265021539099,0.007998914701298852,1.8088515746844087
"frozenset({'sell', 'buy'})",frozenset({'additional'}),0.11105104247419316,0.042229385123832064,0.011398873883063364,0.10264535684761641,2.430661885003121,0.0067092566420176285,1.0673267500032593
frozenset({'additional'}),"frozenset({'sell', 'buy'})",0.042229385123832064,0.11105104247419316,0.011398873883063364,0.26992753623188404,2.430661885003121,0.0067092566420176285,1.2176174306556957
frozenset({'sell'}),"frozenset({'additional', 'buy'})",0.15971173854502427,0.02128809824962259,0.011398873883063364,0.07137154718186173,3.35265021539099,0.007998914701298852,1.0539327098800917
frozenset({'buy'}),"frozenset({'additional', 'sell'})",0.5877126769758048,0.021716512301603492,0.011398873883063364,0.019395317354253087,0.8931138243971609,-0.001364195696290019,0.9976328942861177
frozenset({'livestock'}),frozenset({'buy'}),0.017549675629360644,0.5877126769758048,0.01373985066710188,0.7829119442022667,1.3321338383083712,0.0034256838229132953,1.8991709217218948
frozenset({'buy'}),frozenset({'livestock'}),0.5877126769758048,0.017549675629360644,0.01373985066710188,0.023378516757207077,1.3321338383083714,0.0034256838229132953,1.0059683728321154
frozenset({'business'}),frozenset({'buy'}),0.10766963156391529,0.5877126769758048,0.059641356236484554,0.5539292312064801,0.9425170715337224,-0.003637451158942713,0.9242643810516923
frozenset({'buy'}),frozenset({'business'}),0.5877126769758048,0.10766963156391529,0.059641356236484554,0.10148046583473627,0.9425170715337223,-0.003637451158942713,0.9931118183925418
